text,label,agreement,lemmatized
measles case high parent fail get child vaccinate,1.0,0.6666666666666666,"['measles', 'case', 'high', 'parent', 'fail', 'get', 'child', 'vaccinate']"
worried measles outbreak local doctor answer question click,0.0,1.0,"['worried', 'measles', 'outbreak', 'local', 'doctor', 'answer', 'question', 'click']"
take toxin vaccine get cancer autism wo like hug thefence timminchin everythingischemical,-1.0,1.0,"['take', 'toxin', 'vaccine', 'get', 'cancer', 'autism', 'wo', 'like', 'hug', 'thefence', 'timminchin', 'everythingischemical']"
ya ready con pala caravana de houston texas saludos tura un gran abrazo mmr mbc ted,0.0,1.0,"['ya', 'ready', 'con', 'pala', 'caravana', 'de', 'houston', 'texas', 'saludos', 'tura', 'un', 'gran', 'abrazo', 'mmr', 'mbc', 'ted']"
piss blood test see measles vaccine still idiot parent vaccinate punish,1.0,1.0,"['piss', 'blood', 'test', 'see', 'measles', 'vaccine', 'still', 'idiot', 'parent', 'vaccinate', 'punish']"
taxpayer money waste cdc canada come pitiful,0.0,1.0,"['taxpayer', 'money', 'waste', 'cdc', 'canada', 'come', 'pitiful']"
mmr meet bliss thursday august ladiesfree,0.0,1.0,"['mmr', 'meet', 'bliss', 'thursday', 'august', 'ladiesfree']"
brother awful friend child developed autism first vaccine,-1.0,1.0,"['brother', 'awful', 'friend', 'child', 'developed', 'autism', 'first', 'vaccine']"
new department health immunization,0.0,0.6666666666666666,"['new', 'department', 'health', 'immunization']"
vaccination important rt measles case california outbreak keep rise almost,1.0,0.6666666666666666,"['vaccination', 'important', 'rt', 'measles', 'case', 'california', 'outbreak', 'keep', 'rise', 'almost']"
cat vomit toddler tantrum kindergarten party kid patch scrape amp write measles amp religion thisday,0.0,1.0,"['cat', 'vomit', 'toddler', 'tantrum', 'kindergarten', 'party', 'kid', 'patch', 'scrape', 'amp', 'write', 'measles', 'amp', 'religion', 'thisday']"
think day measles child concernedi yr old,0.0,1.0,"['think', 'day', 'measles', 'child', 'concernedi', 'yr', 'old']"
aid vaccine create oregon health amp science university suppose completely clear virus,1.0,1.0,"['aid', 'vaccine', 'create', 'oregon', 'health', 'amp', 'science', 'university', 'suppose', 'completely', 'clear', 'virus']"
parent warn vaccinate kid may turn gay via,-1.0,0.3333333333333333,"['parent', 'warn', 'vaccinate', 'kid', 'may', 'turn', 'gay', 'via']"
need ask measles outbreak fit epidemic beginning,0.0,1.0,"['need', 'ask', 'measles', 'outbreak', 'fit', 'epidemic', 'beginning']"
take kid playground amp get measles another parent wo get kid vaccinate bust,1.0,1.0,"['take', 'kid', 'playground', 'amp', 'get', 'measles', 'another', 'parent', 'wo', 'get', 'kid', 'vaccinate', 'bust']"
enroll provide immunity civil criminal liability certain health care provider performi,0.0,0.6666666666666666,"['enroll', 'provide', 'immunity', 'civil', 'criminal', 'liability', 'certain', 'health', 'care', 'provider', 'performi']"
christie parent choice whether vaccinate kid,0.0,0.6666666666666666,"['christie', 'parent', 'choice', 'whether', 'vaccinate', 'kid']"
love like measles go also like measles take,0.0,1.0,"['love', 'like', 'measles', 'go', 'also', 'like', 'measles', 'take']"
father boy leukemia ask california school official bar unvaccinated student vaccineswork,1.0,0.6666666666666666,"['father', 'boy', 'leukemia', 'ask', 'california', 'school', 'official', 'bar', 'unvaccinated', 'student', 'vaccineswork']"
yes take vaccine amp please keep ur unvaccinated kid away go live ur cave,1.0,0.6666666666666666,"['yes', 'take', 'vaccine', 'amp', 'please', 'keep', 'ur', 'unvaccinated', 'kid', 'away', 'go', 'live', 'ur', 'cave']"
vaccinate end,1.0,1.0,"['vaccinate', 'end']"
new measles case confirm san mateo marin county,0.0,1.0,"['new', 'measles', 'case', 'confirm', 'san', 'mateo', 'marin', 'county']"
nicole bates imagine global health policy vaccineswork,1.0,1.0,"['nicole', 'bates', 'imagine', 'global', 'health', 'policy', 'vaccineswork']"
yas argument medically necessary vaccinate child relies solely everyone else vaccinate,1.0,0.6666666666666666,"['yas', 'argument', 'medically', 'necessary', 'vaccinate', 'child', 'relies', 'solely', 'everyone', 'else', 'vaccinate']"
pete carroll blow super bowl go go disneyland catch measles,0.0,1.0,"['pete', 'carroll', 'blow', 'super', 'bowl', 'go', 'go', 'disneyland', 'catch', 'measles']"
nyc measles outbreak spread low east side,0.0,1.0,"['nyc', 'measles', 'outbreak', 'spread', 'low', 'east', 'side']"
california lawmaker aim limit vaccine exemption,1.0,1.0,"['california', 'lawmaker', 'aim', 'limit', 'vaccine', 'exemption']"
get full disclosure measles kid whereabouts past week,0.0,0.6666666666666666,"['get', 'full', 'disclosure', 'measles', 'kid', 'whereabouts', 'past', 'week']"
fuckn ball wit n whole mmr team hate leave get go next time im,0.0,1.0,"['fuckn', 'ball', 'wit', 'n', 'whole', 'mmr', 'team', 'hate', 'leave', 'get', 'go', 'next', 'time', 'im']"
survive measles amp lifetime natural immunity,0.0,1.0,"['survive', 'measles', 'amp', 'lifetime', 'natural', 'immunity']"
measles outbreak az monitor locally health worker colorado monitor development arizona,0.0,0.6666666666666666,"['measles', 'outbreak', 'az', 'monitor', 'locally', 'health', 'worker', 'colorado', 'monitor', 'development', 'arizona']"
autism family lose home click donate via autism autismawareness vaccine injury,0.0,0.6666666666666666,"['autism', 'family', 'lose', 'home', 'click', 'donate', 'via', 'autism', 'autismawareness', 'vaccine', 'injury']"
taylee get second round immunization feel bad baby avera mcgreevy clinic west,1.0,0.6666666666666666,"['taylee', 'get', 'second', 'round', 'immunization', 'feel', 'bad', 'baby', 'avera', 'mcgreevy', 'clinic', 'west']"
vaccine contain aluminum condition associate aluminum exposure cdcvax,-1.0,1.0,"['vaccine', 'contain', 'aluminum', 'condition', 'associate', 'aluminum', 'exposure', 'cdcvax']"
jenny mccarthy get crucified twitter belief kid vaccinate,1.0,0.6666666666666666,"['jenny', 'mccarthy', 'get', 'crucified', 'twitter', 'belief', 'kid', 'vaccinate']"
part africa people vaccinate measles,0.0,0.6666666666666666,"['part', 'africa', 'people', 'vaccinate', 'measles']"
vaccination work choice herd immunity fail people idiot,1.0,1.0,"['vaccination', 'work', 'choice', 'herd', 'immunity', 'fail', 'people', 'idiot']"
girl first casserole inside ohh turn stuff pepper growingup yum courtesy mmr,0.0,1.0,"['girl', 'first', 'casserole', 'inside', 'ohh', 'turn', 'stuff', 'pepper', 'growingup', 'yum', 'courtesy', 'mmr']"
mmr station mount pleasant mi,0.0,1.0,"['mmr', 'station', 'mount', 'pleasant', 'mi']"
obamacare remedy available citizen harm due site hack sue u gov sovereign immunity,0.0,1.0,"['obamacare', 'remedy', 'available', 'citizen', 'harm', 'due', 'site', 'hack', 'sue', 'u', 'gov', 'sovereign', 'immunity']"
child museum houston offer free vaccination,1.0,0.6666666666666666,"['child', 'museum', 'houston', 'offer', 'free', 'vaccination']"
case measles suspect baltimore county child baltimore county child test measles,0.0,1.0,"['case', 'measles', 'suspect', 'baltimore', 'county', 'child', 'baltimore', 'county', 'child', 'test', 'measles']"
apparently nasal spray live culture flu vaccination go work keep throw poor sadface,-1.0,0.3333333333333333,"['apparently', 'nasal', 'spray', 'live', 'culture', 'flu', 'vaccination', 'go', 'work', 'keep', 'throw', 'poor', 'sadface']"
something super bowl katy perry vaccination katy perry give child vaccine halftime idk stay relevant,0.0,1.0,"['something', 'super', 'bowl', 'katy', 'perry', 'vaccination', 'katy', 'perry', 'give', 'child', 'vaccine', 'halftime', 'idk', 'stay', 'relevant']"
scientist recall outbreak angelenos catch measles disease researcher,0.0,1.0,"['scientist', 'recall', 'outbreak', 'angelenos', 'catch', 'measles', 'disease', 'researcher']"
emo death vaccine red river st e st austin others,0.0,1.0,"['emo', 'death', 'vaccine', 'red', 'river', 'st', 'e', 'st', 'austin', 'others']"
watch volunteer risk life vaccinate child area hold isi,1.0,1.0,"['watch', 'volunteer', 'risk', 'life', 'vaccinate', 'child', 'area', 'hold', 'isi']"
totally go disneyland measles vaccination line shorter,1.0,1.0,"['totally', 'go', 'disneyland', 'measles', 'vaccination', 'line', 'shorter']"
jesus vaccinate neither kid dumbest thing ever hear,1.0,1.0,"['jesus', 'vaccinate', 'neither', 'kid', 'dumbest', 'thing', 'ever', 'hear']"
vaccination hope get measles,1.0,1.0,"['vaccination', 'hope', 'get', 'measles']"
since diabetic heart patient need take measles vaccine,0.0,0.6666666666666666,"['since', 'diabetic', 'heart', 'patient', 'need', 'take', 'measles', 'vaccine']"
cdc coverage national immunization survey infographic vaccine,0.0,1.0,"['cdc', 'coverage', 'national', 'immunization', 'survey', 'infographic', 'vaccine']"
poor baby get vaccine today home sweet home,1.0,1.0,"['poor', 'baby', 'get', 'vaccine', 'today', 'home', 'sweet', 'home']"
flu vaccine small amount mercury bad build immune system healthy lifestyle,-1.0,0.6666666666666666,"['flu', 'vaccine', 'small', 'amount', 'mercury', 'bad', 'build', 'immune', 'system', 'healthy', 'lifestyle']"
vaccination must requirement many infant r u guy willing risk life,1.0,1.0,"['vaccination', 'must', 'requirement', 'many', 'infant', 'r', 'u', 'guy', 'willing', 'risk', 'life']"
measles vaccine safe effective amp need booster mapit,1.0,1.0,"['measles', 'vaccine', 'safe', 'effective', 'amp', 'need', 'booster', 'mapit']"
new form vaccine offer promising result even recent type vaccine use harmless,0.0,0.6666666666666666,"['new', 'form', 'vaccine', 'offer', 'promising', 'result', 'even', 'recent', 'type', 'vaccine', 'use', 'harmless']"
trouble hear parent wo vaccinate child,1.0,1.0,"['trouble', 'hear', 'parent', 'wo', 'vaccinate', 'child']"
everything home tuesday marjai meet tyratonique host,0.0,1.0,"['everything', 'home', 'tuesday', 'marjai', 'meet', 'tyratonique', 'host']"
seriously people get kid vaccinate like never understand people benefit way risk wayy,1.0,1.0,"['seriously', 'people', 'get', 'kid', 'vaccinate', 'like', 'never', 'understand', 'people', 'benefit', 'way', 'risk', 'wayy']"
issue important vaccinate child take stage,1.0,1.0,"['issue', 'important', 'vaccinate', 'child', 'take', 'stage']"
finally get immunization record school,1.0,0.6666666666666666,"['finally', 'get', 'immunization', 'record', 'school']"
parent get kid measles vaccination take hospital get,1.0,0.6666666666666666,"['parent', 'get', 'kid', 'measles', 'vaccination', 'take', 'hospital', 'get']"
nothing piss young mother know nothing microbiology immunology refuse vaccinate child,1.0,1.0,"['nothing', 'piss', 'young', 'mother', 'know', 'nothing', 'microbiology', 'immunology', 'refuse', 'vaccinate', 'child']"
parent vaccinate kid feel free walk edge earth,1.0,1.0,"['parent', 'vaccinate', 'kid', 'feel', 'free', 'walk', 'edge', 'earth']"
thing know san diego measles outbreak,0.0,1.0,"['thing', 'know', 'san', 'diego', 'measles', 'outbreak']"
measles outbreak bc ignorant parent refuse vax kid action reqd cdc allow child wo vac attend,1.0,1.0,"['measles', 'outbreak', 'bc', 'ignorant', 'parent', 'refuse', 'vax', 'kid', 'action', 'reqd', 'cdc', 'allow', 'child', 'wo', 'vac', 'attend']"
today block autism parent support group nj vocal parent proponent vaccination,0.0,0.6666666666666666,"['today', 'block', 'autism', 'parent', 'support', 'group', 'nj', 'vocal', 'parent', 'proponent', 'vaccination']"
bottom line vaccinate child guy,1.0,1.0,"['bottom', 'line', 'vaccinate', 'child', 'guy']"
grandson pediatrician acknowledge vaccine injury amp provide waiver voluntarily receive vaccine,-1.0,1.0,"['grandson', 'pediatrician', 'acknowledge', 'vaccine', 'injury', 'amp', 'provide', 'waiver', 'voluntarily', 'receive', 'vaccine']"
say mist fly neighborhood amp mist vaccination kid outside ie playground amp bus stop,0.0,0.6666666666666666,"['say', 'mist', 'fly', 'neighborhood', 'amp', 'mist', 'vaccination', 'kid', 'outside', 'ie', 'playground', 'amp', 'bus', 'stop']"
vaccinate kid uneducated dumbass parent deserve charge child abuse,1.0,1.0,"['vaccinate', 'kid', 'uneducated', 'dumbass', 'parent', 'deserve', 'charge', 'child', 'abuse']"
pass chex exam get vaccinated amp ca wait get uniform amp get place childlife love choc,1.0,1.0,"['pass', 'chex', 'exam', 'get', 'vaccinated', 'amp', 'ca', 'wait', 'get', 'uniform', 'amp', 'get', 'place', 'childlife', 'love', 'choc']"
allow interrupt rq vaccine way shape form relate,1.0,1.0,"['allow', 'interrupt', 'rq', 'vaccine', 'way', 'shape', 'form', 'relate']"
pass meningococcal immunized recommend age,0.0,0.6666666666666666,"['pass', 'meningococcal', 'immunized', 'recommend', 'age']"
ha fuck vaccinate child,1.0,0.6666666666666666,"['ha', 'fuck', 'vaccinate', 'child']"
miner fight field pregame learn fast mmr utep,0.0,1.0,"['miner', 'fight', 'field', 'pregame', 'learn', 'fast', 'mmr', 'utep']"
measles outbreak center disneyland may declare friday measles outbreak start,0.0,1.0,"['measles', 'outbreak', 'center', 'disneyland', 'may', 'declare', 'friday', 'measles', 'outbreak', 'start']"
fear grow measles medical authority fear measles outbreak could spread hundred,1.0,0.6666666666666666,"['fear', 'grow', 'measles', 'medical', 'authority', 'fear', 'measles', 'outbreak', 'could', 'spread', 'hundred']"
sky still icymi vaccine autism risk debate,1.0,1.0,"['sky', 'still', 'icymi', 'vaccine', 'autism', 'risk', 'debate']"
mmr station weidman mi,0.0,1.0,"['mmr', 'station', 'weidman', 'mi']"
people disneyland measles outbreak unvaccinated fault claim propaganda,-1.0,0.6666666666666666,"['people', 'disneyland', 'measles', 'outbreak', 'unvaccinated', 'fault', 'claim', 'propaganda']"
stop syria vaccine campaign child die,-1.0,0.6666666666666666,"['stop', 'syria', 'vaccine', 'campaign', 'child', 'die']"
jijijiji acabo de ver tus tweet,0.0,1.0,"['jijijiji', 'acabo', 'de', 'ver', 'tus', 'tweet']"
tarrant county confirm another measles case tarrant county another measles case,0.0,1.0,"['tarrant', 'county', 'confirm', 'another', 'measles', 'case', 'tarrant', 'county', 'another', 'measles', 'case']"
flu shot never prove protect get vaccine company use scare tactic,-1.0,0.6666666666666666,"['flu', 'shot', 'never', 'prove', 'protect', 'get', 'vaccine', 'company', 'use', 'scare', 'tactic']"
act gt thousand bart commuter may expose measles,1.0,0.6666666666666666,"['act', 'gt', 'thousand', 'bart', 'commuter', 'may', 'expose', 'measles']"
rt study find link immunization autism,1.0,1.0,"['rt', 'study', 'find', 'link', 'immunization', 'autism']"
epa know fluoride kill million baby last yr toxic mix fluoride vaccine whistleblow,-1.0,1.0,"['epa', 'know', 'fluoride', 'kill', 'million', 'baby', 'last', 'yr', 'toxic', 'mix', 'fluoride', 'vaccine', 'whistleblow']"
reminder work health eat protect others handwash flushot home,1.0,0.6666666666666666,"['reminder', 'work', 'health', 'eat', 'protect', 'others', 'handwash', 'flushot', 'home']"
jim think worthy opponent dwight correct unless happen measles present,0.0,1.0,"['jim', 'think', 'worthy', 'opponent', 'dwight', 'correct', 'unless', 'happen', 'measles', 'present']"
maybe wake measles,0.0,1.0,"['maybe', 'wake', 'measles']"
one raccoon apparently w disease cause hair wild animal mange immunity,0.0,1.0,"['one', 'raccoon', 'apparently', 'w', 'disease', 'cause', 'hair', 'wild', 'animal', 'mange', 'immunity']"
kenya one country child miss vaccination tetanus one,1.0,1.0,"['kenya', 'one', 'country', 'child', 'miss', 'vaccination', 'tetanus', 'one']"
get measles outbreak disney land,0.0,1.0,"['get', 'measles', 'outbreak', 'disney', 'land']"
million pledge vaccinate world kid britain norway united state,1.0,0.6666666666666666,"['million', 'pledge', 'vaccinate', 'world', 'kid', 'britain', 'norway', 'united', 'state']"
actual debate vaccinate kid like call run play line,1.0,1.0,"['actual', 'debate', 'vaccinate', 'kid', 'like', 'call', 'run', 'play', 'line']"
measles mumps novella,0.0,1.0,"['measles', 'mumps', 'novella']"
son autism would amp absolutely life worth healthy,1.0,1.0,"['son', 'autism', 'would', 'amp', 'absolutely', 'life', 'worth', 'healthy']"
cdcwhistleblower autism vaccine vaccine cause autism,1.0,0.6666666666666666,"['cdcwhistleblower', 'autism', 'vaccine', 'vaccine', 'cause', 'autism']"
someone get measles vaccine chance recur poor kid get ear infection,-1.0,0.3333333333333333,"['someone', 'get', 'measles', 'vaccine', 'chance', 'recur', 'poor', 'kid', 'get', 'ear', 'infection']"
vaccine important health need affordable good access,1.0,1.0,"['vaccine', 'important', 'health', 'need', 'affordable', 'good', 'access']"
previously vaccinate people antibody low get disease adult good,0.0,0.6666666666666666,"['previously', 'vaccinate', 'people', 'antibody', 'low', 'get', 'disease', 'adult', 'good']"
